"Point","Elongation","Force","Position","Code","Samplerate","Motorspeed"
619.9,.26,40.6055,-1.619,0,100,"0.1 mm/min"
620,.26,40.5493,-1.619,0,100,"0.1 mm/min"
620.1,.26,40.4994,-1.619,0,100,"0.1 mm/min"
620.2,.26,40.4432,-1.619,0,100,"0.1 mm/min"
620.3,.26,40.3963,-1.619,0,100,"0.1 mm/min"
620.4,.26,40.3433,-1.619,0,100,"0.1 mm/min"
620.5,.26,40.2964,-1.619,0,100,"0.1 mm/min"
620.6,.259,40.2496,-1.618,0,100,"0.1 mm/min"
620.7,.259,40.1809,-1.618,0,100,"0.1 mm/min"
620.8,.259,40.131,-1.618,0,100,"0.1 mm/min"
620.9,.259,40.0841,-1.618,0,100,"0.1 mm/min"
621,.259,40.0311,-1.618,0,100,"0.1 mm/min"
621.1,.259,39.9811,-1.618,0,100,"0.1 mm/min"
621.2,.259,39.928,-1.618,0,100,"0.1 mm/min"
621.3,.259,39.8718,-1.618,0,100,"0.1 mm/min"
621.4,.258,39.8281,-1.617,0,100,"0.1 mm/min"
621.5,.258,39.7688,-1.617,0,100,"0.1 mm/min"
621.6,.258,39.722,-1.617,0,100,"0.1 mm/min"
621.7,.258,39.6658,-1.617,0,100,"0.1 mm/min"
621.8,.258,39.6252,-1.617,0,100,"0.1 mm/min"
621.9,.258,39.5628,-1.617,0,100,"0.1 mm/min"
622,.258,39.5159,-1.617,0,100,"0.1 mm/min"
622.1,.258,39.4754,-1.617,0,100,"0.1 mm/min"
622.2,.258,39.4254,-1.617,0,100,"0.1 mm/min"
622.3,.258,39.363,-1.617,0,100,"0.1 mm/min"
622.4,.258,39.3161,-1.617,0,100,"0.1 mm/min"
622.5,.257,39.2724,-1.616,0,100,"0.1 mm/min"
622.6,.257,39.2194,-1.616,0,100,"0.1 mm/min"
622.7,.257,39.1663,-1.616,0,100,"0.1 mm/min"
622.8,.257,39.1101,-1.616,0,100,"0.1 mm/min"
622.9,.257,39.057,-1.616,0,100,"0.1 mm/min"
623,.257,39.0164,-1.616,0,100,"0.1 mm/min"
623.1,.257,38.9602,-1.616,0,100,"0.1 mm/min"
623.2,.257,38.9165,-1.616,0,100,"0.1 mm/min"
623.3,.256,38.8728,-1.615,0,100,"0.1 mm/min"
623.4,.256,38.8229,-1.615,0,100,"0.1 mm/min"
623.5,.256,38.7604,-1.615,0,100,"0.1 mm/min"
623.6,.256,38.7136,-1.615,0,100,"0.1 mm/min"
623.7,.256,38.6668,-1.615,0,100,"0.1 mm/min"
623.8,.256,38.6106,-1.615,0,100,"0.1 mm/min"
623.9,.256,38.5575,-1.615,0,100,"0.1 mm/min"
624,.256,38.5044,-1.615,0,100,"0.1 mm/min"
624.1,.255,38.4545,-1.614,0,100,"0.1 mm/min"
624.2,.255,38.4014,-1.614,0,100,"0.1 mm/min"
624.3,.255,38.3515,-1.614,0,100,"0.1 mm/min"
624.4,.255,38.2984,-1.614,0,100,"0.1 mm/min"
624.5,.255,38.2547,-1.614,0,100,"0.1 mm/min"
624.6,.255,38.2016,-1.614,0,100,"0.1 mm/min"
624.7,.255,38.1517,-1.614,0,100,"0.1 mm/min"
624.8,.255,38.0986,-1.614,0,100,"0.1 mm/min"
624.9,.255,38.0486,-1.614,0,100,"0.1 mm/min"
625,.255,37.9924,-1.614,0,100,"0.1 mm/min"
625.1,.255,37.9362,-1.614,0,100,"0.1 mm/min"
625.2,.254,37.8894,-1.613,0,100,"0.1 mm/min"
625.3,.254,37.8332,-1.613,0,100,"0.1 mm/min"
625.4,.254,37.7739,-1.613,0,100,"0.1 mm/min"
625.5,.254,37.7364,-1.613,0,100,"0.1 mm/min"
625.6,.254,37.674,-1.613,0,100,"0.1 mm/min"
625.7,.254,37.6209,-1.613,0,100,"0.1 mm/min"
625.8,.254,37.5679,-1.613,0,100,"0.1 mm/min"
625.9,.254,37.5179,-1.613,0,100,"0.1 mm/min"
626,.254,37.4742,-1.613,0,100,"0.1 mm/min"
626.1,.253,37.418,-1.612,0,100,"0.1 mm/min"
626.2,.253,37.3587,-1.612,0,100,"0.1 mm/min"
626.3,.253,37.3056,-1.612,0,100,"0.1 mm/min"
626.4,.253,37.2525,-1.612,0,100,"0.1 mm/min"
626.5,.253,37.2057,-1.612,0,100,"0.1 mm/min"
626.6,.253,37.1589,-1.612,0,100,"0.1 mm/min"
626.7,.253,37.112,-1.612,0,100,"0.1 mm/min"
626.8,.253,37.0559,-1.612,0,100,"0.1 mm/min"
626.9,.253,37.0215,-1.612,0,100,"0.1 mm/min"
627,.253,36.9622,-1.612,0,100,"0.1 mm/min"
627.1,.252,36.9122,-1.611,0,100,"0.1 mm/min"
627.2,.252,36.856,-1.611,0,100,"0.1 mm/min"
627.3,.252,36.8186,-1.611,0,100,"0.1 mm/min"
627.4,.252,36.7624,-1.611,0,100,"0.1 mm/min"
627.5,.252,36.7124,-1.611,0,100,"0.1 mm/min"
627.6,.252,36.675,-1.611,0,100,"0.1 mm/min"
627.7,.252,36.6188,-1.611,0,100,"0.1 mm/min"
627.8,.252,36.5688,-1.611,0,100,"0.1 mm/min"
627.9,.251,36.5158,-1.61,0,100,"0.1 mm/min"
628,.251,36.472,-1.61,0,100,"0.1 mm/min"
628.1,.251,36.4315,-1.61,0,100,"0.1 mm/min"
628.2,.251,36.3753,-1.61,0,100,"0.1 mm/min"
628.3,.251,36.3378,-1.61,0,100,"0.1 mm/min"
628.4,.251,36.2754,-1.61,0,100,"0.1 mm/min"
628.5,.251,36.2348,-1.61,0,100,"0.1 mm/min"
628.6,.251,36.188,-1.61,0,100,"0.1 mm/min"
628.7,.25,36.1286,-1.609,0,100,"0.1 mm/min"
628.8,.25,36.0787,-1.609,0,100,"0.1 mm/min"
628.9,.25,36.0381,-1.609,0,100,"0.1 mm/min"
629,.25,35.9819,-1.609,0,100,"0.1 mm/min"
629.1,.25,35.932,-1.609,0,100,"0.1 mm/min"
629.2,.25,35.8695,-1.609,0,100,"0.1 mm/min"
629.3,.25,35.832,-1.609,0,100,"0.1 mm/min"
629.4,.25,35.779,-1.609,0,100,"0.1 mm/min"
629.5,.25,35.7321,-1.609,0,100,"0.1 mm/min"
629.6,.25,35.6791,-1.609,0,100,"0.1 mm/min"
629.7,.249,35.6291,-1.608,0,100,"0.1 mm/min"
629.8,.249,35.5698,-1.608,0,100,"0.1 mm/min"
629.9,.249,35.5136,-1.608,0,100,"0.1 mm/min"
630,.249,35.4668,-1.608,0,100,"0.1 mm/min"
630.1,.249,35.4168,-1.608,0,100,"0.1 mm/min"
630.2,.249,35.3606,-1.608,0,100,"0.1 mm/min"
630.3,.249,35.3138,-1.608,0,100,"0.1 mm/min"
630.4,.249,35.2639,-1.608,0,100,"0.1 mm/min"
630.5,.248,35.2045,-1.607,0,100,"0.1 mm/min"
630.6,.248,35.1577,-1.607,0,100,"0.1 mm/min"
630.7,.248,35.1046,-1.607,0,100,"0.1 mm/min"
630.8,.248,35.0578,-1.607,0,100,"0.1 mm/min"
630.9,.248,34.9985,-1.607,0,100,"0.1 mm/min"
631,.248,34.9485,-1.607,0,100,"0.1 mm/min"
631.1,.248,34.9017,-1.607,0,100,"0.1 mm/min"
631.2,.248,34.8518,-1.607,0,100,"0.1 mm/min"
631.3,.248,34.7987,-1.607,0,100,"0.1 mm/min"
631.4,.248,34.7425,-1.607,0,100,"0.1 mm/min"
631.5,.248,34.6988,-1.607,0,100,"0.1 mm/min"
631.6,.247,34.6426,-1.606,0,100,"0.1 mm/min"
631.7,.247,34.5926,-1.606,0,100,"0.1 mm/min"
631.8,.247,34.5396,-1.606,0,100,"0.1 mm/min"
631.9,.247,34.4865,-1.606,0,100,"0.1 mm/min"
632,.247,34.4397,-1.606,0,100,"0.1 mm/min"
632.1,.247,34.3866,-1.606,0,100,"0.1 mm/min"
632.2,.247,34.3366,-1.606,0,100,"0.1 mm/min"
632.3,.246,34.2836,-1.605,0,100,"0.1 mm/min"
632.4,.246,34.2367,-1.605,0,100,"0.1 mm/min"
632.5,.246,34.1899,-1.605,0,100,"0.1 mm/min"
632.6,.246,34.1431,-1.605,0,100,"0.1 mm/min"
632.7,.246,34.0838,-1.605,0,100,"0.1 mm/min"
632.8,.246,34.0432,-1.605,0,100,"0.1 mm/min"
632.9,.246,33.987,-1.605,0,100,"0.1 mm/min"
633,.246,33.9401,-1.605,0,100,"0.1 mm/min"
633.1,.246,33.8933,-1.604,0,100,"0.1 mm/min"
633.2,.246,33.8465,-1.604,0,100,"0.1 mm/min"
633.3,.245,33.7903,-1.604,0,100,"0.1 mm/min"
633.4,.245,33.7372,-1.604,0,100,"0.1 mm/min"
633.5,.245,33.6873,-1.604,0,100,"0.1 mm/min"
633.6,.245,33.6373,-1.604,0,100,"0.1 mm/min"
633.7,.245,33.578,-1.604,0,100,"0.1 mm/min"
633.8,.245,33.5187,-1.604,0,100,"0.1 mm/min"
633.9,.245,33.475,-1.604,0,100,"0.1 mm/min"
634,.245,33.425,-1.604,0,100,"0.1 mm/min"
634.1,.244,33.3688,-1.603,0,100,"0.1 mm/min"
634.2,.244,33.322,-1.603,0,100,"0.1 mm/min"
634.3,.244,33.2721,-1.603,0,100,"0.1 mm/min"
634.4,.244,33.2159,-1.603,0,100,"0.1 mm/min"
634.5,.244,33.169,-1.603,0,100,"0.1 mm/min"
634.6,.244,33.1191,-1.603,0,100,"0.1 mm/min"
634.7,.244,33.066,-1.603,0,100,"0.1 mm/min"
634.8,.244,33.0161,-1.603,0,100,"0.1 mm/min"
634.9,.243,32.9786,-1.602,0,100,"0.1 mm/min"
635,.243,32.9161,-1.602,0,100,"0.1 mm/min"
635.1,.243,32.8756,-1.602,0,100,"0.1 mm/min"
635.2,.243,32.8256,-1.602,0,100,"0.1 mm/min"
635.3,.243,32.7757,-1.602,0,100,"0.1 mm/min"
635.4,.243,32.7288,-1.602,0,100,"0.1 mm/min"
635.5,.243,32.682,-1.602,0,100,"0.1 mm/min"
635.6,.243,32.6414,-1.602,0,100,"0.1 mm/min"
635.7,.243,32.5821,-1.602,0,100,"0.1 mm/min"
635.8,.243,32.5353,-1.602,0,100,"0.1 mm/min"
635.9,.243,32.4916,-1.602,0,100,"0.1 mm/min"
636,.242,32.4416,-1.601,0,100,"0.1 mm/min"
636.1,.242,32.3979,-1.601,0,100,"0.1 mm/min"
636.2,.242,32.3511,-1.601,0,100,"0.1 mm/min"
636.3,.242,32.3011,-1.601,0,100,"0.1 mm/min"
636.4,.242,32.2574,-1.601,0,100,"0.1 mm/min"
636.5,.242,32.2106,-1.601,0,100,"0.1 mm/min"
636.6,.242,32.1544,-1.601,0,100,"0.1 mm/min"
636.7,.241,32.1076,-1.6,0,100,"0.1 mm/min"
636.8,.241,32.0607,-1.6,0,100,"0.1 mm/min"
636.9,.241,32.0108,-1.6,0,100,"0.1 mm/min"
637,.241,31.9671,-1.6,0,100,"0.1 mm/min"
637.1,.241,31.9171,-1.6,0,100,"0.1 mm/min"
637.2,.241,31.8641,-1.6,0,100,"0.1 mm/min"
637.3,.241,31.8141,-1.6,0,100,"0.1 mm/min"
637.4,.241,31.7704,-1.6,0,100,"0.1 mm/min"
637.5,.241,31.7204,-1.6,0,100,"0.1 mm/min"
637.6,.241,31.6642,-1.6,0,100,"0.1 mm/min"
637.7,.24,31.6237,-1.599,0,100,"0.1 mm/min"
637.8,.24,31.5768,-1.599,0,100,"0.1 mm/min"
637.9,.24,31.5238,-1.599,0,100,"0.1 mm/min"
638,.24,31.4738,-1.599,0,100,"0.1 mm/min"
638.1,.24,31.4239,-1.599,0,100,"0.1 mm/min"
638.2,.24,31.3739,-1.599,0,100,"0.1 mm/min"
638.3,.24,31.324,-1.599,0,100,"0.1 mm/min"
638.4,.239,31.274,-1.598,0,100,"0.1 mm/min"
638.5,.239,31.2241,-1.598,0,100,"0.1 mm/min"
638.6,.239,31.1803,-1.598,0,100,"0.1 mm/min"
638.7,.239,31.1335,-1.598,0,100,"0.1 mm/min"
638.8,.239,31.0929,-1.598,0,100,"0.1 mm/min"
638.9,.239,31.0399,-1.598,0,100,"0.1 mm/min"
639,.239,30.993,-1.598,0,100,"0.1 mm/min"
639.1,.239,30.9431,-1.598,0,100,"0.1 mm/min"
639.2,.238,30.8869,-1.597,0,100,"0.1 mm/min"
639.3,.238,30.8401,-1.597,0,100,"0.1 mm/min"
639.4,.238,30.7901,-1.597,0,100,"0.1 mm/min"
639.5,.238,30.7433,-1.597,0,100,"0.1 mm/min"
639.6,.238,30.6964,-1.597,0,100,"0.1 mm/min"
639.7,.238,30.6527,-1.597,0,100,"0.1 mm/min"
639.8,.238,30.5997,-1.597,0,100,"0.1 mm/min"
639.9,.238,30.556,-1.597,0,100,"0.1 mm/min"
640,.238,30.506,-1.597,0,100,"0.1 mm/min"
640.1,.238,30.4529,-1.597,0,100,"0.1 mm/min"
640.2,.237,30.403,-1.596,0,100,"0.1 mm/min"
640.3,.237,30.3655,-1.596,0,100,"0.1 mm/min"
640.4,.237,30.3093,-1.596,0,100,"0.1 mm/min"
640.5,.237,30.2656,-1.596,0,100,"0.1 mm/min"
640.6,.237,30.2125,-1.596,0,100,"0.1 mm/min"
640.7,.237,30.1688,-1.596,0,100,"0.1 mm/min"
640.8,.237,30.1158,-1.596,0,100,"0.1 mm/min"
640.9,.237,30.0689,-1.596,0,100,"0.1 mm/min"
641,.236,30.0159,-1.595,0,100,"0.1 mm/min"
641.1,.236,29.9753,-1.595,0,100,"0.1 mm/min"
641.2,.236,29.9222,-1.595,0,100,"0.1 mm/min"
641.3,.236,29.8847,-1.595,0,100,"0.1 mm/min"
641.4,.236,29.8285,-1.595,0,100,"0.1 mm/min"
641.5,.236,29.788,-1.595,0,100,"0.1 mm/min"
641.6,.236,29.7411,-1.595,0,100,"0.1 mm/min"
641.7,.236,29.6912,-1.595,0,100,"0.1 mm/min"
641.8,.236,29.6506,-1.595,0,100,"0.1 mm/min"
641.9,.236,29.6038,-1.595,0,100,"0.1 mm/min"
642,.236,29.5538,-1.595,0,100,"0.1 mm/min"
642.1,.235,29.507,-1.594,0,100,"0.1 mm/min"
642.2,.235,29.4602,-1.594,0,100,"0.1 mm/min"
642.3,.235,29.4164,-1.594,0,100,"0.1 mm/min"
642.4,.235,29.3727,-1.594,0,100,"0.1 mm/min"
642.5,.235,29.329,-1.594,0,100,"0.1 mm/min"
642.6,.235,29.2791,-1.594,0,100,"0.1 mm/min"
642.7,.235,29.226,-1.594,0,100,"0.1 mm/min"
642.8,.235,29.1823,-1.594,0,100,"0.1 mm/min"
642.9,.235,29.1323,-1.594,0,100,"0.1 mm/min"
643,.234,29.0824,-1.593,0,100,"0.1 mm/min"
643.1,.234,29.0387,-1.593,0,100,"0.1 mm/min"
643.2,.234,28.9919,-1.593,0,100,"0.1 mm/min"
643.3,.234,28.9419,-1.593,0,100,"0.1 mm/min"
643.4,.234,28.8951,-1.593,0,100,"0.1 mm/min"
643.5,.234,28.8514,-1.593,0,100,"0.1 mm/min"
643.6,.234,28.7983,-1.593,0,100,"0.1 mm/min"
643.7,.234,28.7546,-1.593,0,100,"0.1 mm/min"
643.8,.233,28.7109,-1.592,0,100,"0.1 mm/min"
643.9,.233,28.6578,-1.592,0,100,"0.1 mm/min"
644,.233,28.611,-1.592,0,100,"0.1 mm/min"
644.1,.233,28.5642,-1.592,0,100,"0.1 mm/min"
644.2,.233,28.5142,-1.592,0,100,"0.1 mm/min"
644.3,.233,28.4767,-1.592,0,100,"0.1 mm/min"
644.4,.233,28.4299,-1.592,0,100,"0.1 mm/min"
644.5,.233,28.3924,-1.592,0,100,"0.1 mm/min"
644.6,.233,28.3425,-1.592,0,100,"0.1 mm/min"
644.7,.233,28.2925,-1.592,0,100,"0.1 mm/min"
644.8,.233,28.2426,-1.592,0,100,"0.1 mm/min"
644.9,.232,28.1958,-1.591,0,100,"0.1 mm/min"
645,.232,28.1427,-1.591,0,100,"0.1 mm/min"
645.1,.232,28.0959,-1.591,0,100,"0.1 mm/min"
645.2,.232,28.0459,-1.591,0,100,"0.1 mm/min"
645.3,.232,27.9991,-1.591,0,100,"0.1 mm/min"
645.4,.232,27.9523,-1.591,0,100,"0.1 mm/min"
645.5,.232,27.8961,-1.591,0,100,"0.1 mm/min"
645.6,.232,27.8492,-1.591,0,100,"0.1 mm/min"
645.7,.231,27.8024,-1.59,0,100,"0.1 mm/min"
645.8,.231,27.7618,-1.59,0,100,"0.1 mm/min"
645.9,.231,27.715,-1.59,0,100,"0.1 mm/min"
646,.231,27.6744,-1.59,0,100,"0.1 mm/min"
646.1,.231,27.6276,-1.59,0,100,"0.1 mm/min"
646.2,.231,27.5745,-1.59,0,100,"0.1 mm/min"
646.3,.231,27.5339,-1.59,0,100,"0.1 mm/min"
646.4,.231,27.484,-1.59,0,100,"0.1 mm/min"
646.5,.231,27.4403,-1.59,0,100,"0.1 mm/min"
646.6,.231,27.3934,-1.59,0,100,"0.1 mm/min"
646.7,.231,27.3435,-1.59,0,100,"0.1 mm/min"
646.8,.231,27.2966,-1.59,0,100,"0.1 mm/min"
646.9,.23,27.2498,-1.589,0,100,"0.1 mm/min"
647,.23,27.203,-1.589,0,100,"0.1 mm/min"
647.1,.23,27.1562,-1.589,0,100,"0.1 mm/min"
647.2,.23,27.1,-1.589,0,100,"0.1 mm/min"
647.3,.23,27.0531,-1.589,0,100,"0.1 mm/min"
647.4,.23,27.0001,-1.589,0,100,"0.1 mm/min"
647.5,.23,26.947,-1.589,0,100,"0.1 mm/min"
647.6,.23,26.8939,-1.589,0,100,"0.1 mm/min"
647.7,.229,26.8502,-1.588,0,100,"0.1 mm/min"
647.8,.229,26.8065,-1.588,0,100,"0.1 mm/min"
647.9,.229,26.7565,-1.588,0,100,"0.1 mm/min"
648,.229,26.7097,-1.588,0,100,"0.1 mm/min"
648.1,.229,26.6723,-1.588,0,100,"0.1 mm/min"
648.2,.229,26.6348,-1.588,0,100,"0.1 mm/min"
648.3,.229,26.5848,-1.588,0,100,"0.1 mm/min"
648.4,.229,26.538,-1.588,0,100,"0.1 mm/min"
648.5,.229,26.4974,-1.588,0,100,"0.1 mm/min"
648.6,.229,26.4412,-1.588,0,100,"0.1 mm/min"
648.7,.229,26.3944,-1.588,0,100,"0.1 mm/min"
648.8,.228,26.3538,-1.587,0,100,"0.1 mm/min"
648.9,.228,26.307,-1.587,0,100,"0.1 mm/min"
649,.228,26.2539,-1.587,0,100,"0.1 mm/min"
649.1,.228,26.2071,-1.587,0,100,"0.1 mm/min"
649.2,.228,26.1603,-1.587,0,100,"0.1 mm/min"
649.3,.228,26.1134,-1.587,0,100,"0.1 mm/min"
649.4,.228,26.0666,-1.587,0,100,"0.1 mm/min"
649.5,.228,26.0198,-1.587,0,100,"0.1 mm/min"
649.6,.227,25.9729,-1.586,0,100,"0.1 mm/min"
649.7,.227,25.923,-1.586,0,100,"0.1 mm/min"
649.8,.227,25.8762,-1.586,0,100,"0.1 mm/min"
649.9,.227,25.8262,-1.586,0,100,"0.1 mm/min"
650,.227,25.7856,-1.586,0,100,"0.1 mm/min"
650.1,.227,25.7388,-1.586,0,100,"0.1 mm/min"
650.2,.227,25.6857,-1.586,0,100,"0.1 mm/min"
650.3,.227,25.6358,-1.586,0,100,"0.1 mm/min"
650.4,.227,25.5889,-1.586,0,100,"0.1 mm/min"
650.5,.226,25.539,-1.585,0,100,"0.1 mm/min"
650.6,.226,25.4953,-1.585,0,100,"0.1 mm/min"
650.7,.226,25.4391,-1.585,0,100,"0.1 mm/min"
650.8,.226,25.3954,-1.585,0,100,"0.1 mm/min"
650.9,.226,25.3423,-1.585,0,100,"0.1 mm/min"
651,.226,25.3017,-1.585,0,100,"0.1 mm/min"
651.1,.226,25.2549,-1.585,0,100,"0.1 mm/min"
651.2,.226,25.2049,-1.585,0,100,"0.1 mm/min"
651.3,.226,25.1675,-1.585,0,100,"0.1 mm/min"
651.4,.226,25.1144,-1.585,0,100,"0.1 mm/min"
651.5,.226,25.0707,-1.585,0,100,"0.1 mm/min"
651.6,.225,25.0176,-1.584,0,100,"0.1 mm/min"
651.7,.225,24.9677,-1.584,0,100,"0.1 mm/min"
651.8,.225,24.9302,-1.584,0,100,"0.1 mm/min"
651.9,.225,24.8771,-1.584,0,100,"0.1 mm/min"
652,.225,24.8365,-1.584,0,100,"0.1 mm/min"
652.1,.225,24.7866,-1.584,0,100,"0.1 mm/min"
652.2,.225,24.7429,-1.584,0,100,"0.1 mm/min"
652.3,.225,24.6961,-1.584,0,100,"0.1 mm/min"
652.4,.224,24.6492,-1.583,0,100,"0.1 mm/min"
652.5,.224,24.6024,-1.583,0,100,"0.1 mm/min"
652.6,.224,24.5618,-1.583,0,100,"0.1 mm/min"
652.7,.224,24.5181,-1.583,0,100,"0.1 mm/min"
652.8,.224,24.4775,-1.583,0,100,"0.1 mm/min"
652.9,.224,24.4338,-1.583,0,100,"0.1 mm/min"
653,.224,24.3901,-1.583,0,100,"0.1 mm/min"
653.1,.224,24.3464,-1.583,0,100,"0.1 mm/min"
653.2,.224,24.2996,-1.583,0,100,"0.1 mm/min"
653.3,.224,24.2652,-1.583,0,100,"0.1 mm/min"
653.4,.224,24.2153,-1.583,0,100,"0.1 mm/min"
653.5,.223,24.1747,-1.582,0,100,"0.1 mm/min"
653.6,.223,24.1185,-1.582,0,100,"0.1 mm/min"
653.7,.223,24.0717,-1.582,0,100,"0.1 mm/min"
653.8,.223,24.028,-1.582,0,100,"0.1 mm/min"
653.9,.223,23.9936,-1.582,0,100,"0.1 mm/min"
654,.223,23.9437,-1.582,0,100,"0.1 mm/min"
654.1,.223,23.9093,-1.582,0,100,"0.1 mm/min"
654.2,.223,23.8625,-1.582,0,100,"0.1 mm/min"
654.3,.222,23.8063,-1.581,0,100,"0.1 mm/min"
654.4,.222,23.7595,-1.581,0,100,"0.1 mm/min"
654.5,.222,23.7126,-1.581,0,100,"0.1 mm/min"
654.6,.222,23.6596,-1.581,0,100,"0.1 mm/min"
654.7,.222,23.619,-1.581,0,100,"0.1 mm/min"
654.8,.222,23.569,-1.581,0,100,"0.1 mm/min"
654.9,.222,23.5191,-1.581,0,100,"0.1 mm/min"
655,.222,23.4816,-1.581,0,100,"0.1 mm/min"
655.1,.222,23.441,-1.581,0,100,"0.1 mm/min"
655.2,.221,23.3942,-1.58,0,100,"0.1 mm/min"
655.3,.221,23.3536,-1.58,0,100,"0.1 mm/min"
655.4,.221,23.3005,-1.58,0,100,"0.1 mm/min"
655.5,.221,23.2506,-1.58,0,100,"0.1 mm/min"
655.6,.221,23.2131,-1.58,0,100,"0.1 mm/min"
655.7,.221,23.1601,-1.58,0,100,"0.1 mm/min"
655.8,.221,23.1195,-1.58,0,100,"0.1 mm/min"
655.9,.221,23.0758,-1.58,0,100,"0.1 mm/min"
656,.221,23.0227,-1.58,0,100,"0.1 mm/min"
656.1,.221,22.9884,-1.58,0,100,"0.1 mm/min"
656.2,.221,22.9478,-1.58,0,100,"0.1 mm/min"
656.3,.22,22.9072,-1.579,0,100,"0.1 mm/min"
656.4,.22,22.8666,-1.579,0,100,"0.1 mm/min"
656.5,.22,22.8166,-1.579,0,100,"0.1 mm/min"
656.6,.22,22.7729,-1.579,0,100,"0.1 mm/min"
656.7,.22,22.7292,-1.579,0,100,"0.1 mm/min"
656.8,.22,22.6762,-1.579,0,100,"0.1 mm/min"
656.9,.22,22.6293,-1.579,0,100,"0.1 mm/min"
657,.22,22.5825,-1.579,0,100,"0.1 mm/min"
657.1,.22,22.5544,-1.579,0,100,"0.1 mm/min"
657.2,.219,22.5076,-1.578,0,100,"0.1 mm/min"
657.3,.219,22.4639,-1.578,0,100,"0.1 mm/min"
657.4,.219,22.417,-1.578,0,100,"0.1 mm/min"
657.5,.219,22.3608,-1.578,0,100,"0.1 mm/min"
657.6,.219,22.3203,-1.578,0,100,"0.1 mm/min"
657.7,.219,22.2703,-1.578,0,100,"0.1 mm/min"
657.8,.219,22.2172,-1.578,0,100,"0.1 mm/min"
657.9,.219,22.1735,-1.578,0,100,"0.1 mm/min"
658,.219,22.1361,-1.578,0,100,"0.1 mm/min"
658.1,.219,22.0986,-1.578,0,100,"0.1 mm/min"
658.2,.219,22.0611,-1.578,0,100,"0.1 mm/min"
658.3,.218,22.0143,-1.577,0,100,"0.1 mm/min"
658.4,.218,21.9644,-1.577,0,100,"0.1 mm/min"
658.5,.218,21.9206,-1.577,0,100,"0.1 mm/min"
658.6,.218,21.8707,-1.577,0,100,"0.1 mm/min"
658.7,.218,21.8207,-1.577,0,100,"0.1 mm/min"
658.8,.218,21.7739,-1.577,0,100,"0.1 mm/min"
658.9,.218,21.7333,-1.577,0,100,"0.1 mm/min"
659,.218,21.6834,-1.577,0,100,"0.1 mm/min"
659.1,.217,21.6334,-1.576,0,100,"0.1 mm/min"
659.2,.217,21.5991,-1.576,0,100,"0.1 mm/min"
659.3,.217,21.5585,-1.576,0,100,"0.1 mm/min"
659.4,.217,21.5179,-1.576,0,100,"0.1 mm/min"
659.5,.217,21.4711,-1.576,0,100,"0.1 mm/min"
659.6,.217,21.418,-1.576,0,100,"0.1 mm/min"
659.7,.217,21.3743,-1.576,0,100,"0.1 mm/min"
659.8,.217,21.3306,-1.576,0,100,"0.1 mm/min"
659.9,.217,21.2775,-1.576,0,100,"0.1 mm/min"
660,.217,21.2307,-1.575,0,100,"0.1 mm/min"
660.1,.217,21.1901,-1.575,0,100,"0.1 mm/min"
660.2,.217,21.1433,-1.575,0,100,"0.1 mm/min"
660.3,.216,21.0996,-1.575,0,100,"0.1 mm/min"
660.4,.216,21.0527,-1.575,0,100,"0.1 mm/min"
660.5,.216,21.009,-1.575,0,100,"0.1 mm/min"
660.6,.216,20.9622,-1.575,0,100,"0.1 mm/min"
660.7,.216,20.9154,-1.575,0,100,"0.1 mm/min"
660.8,.216,20.8717,-1.575,0,100,"0.1 mm/min"
660.9,.216,20.8186,-1.575,0,100,"0.1 mm/min"
661,.216,20.7749,-1.575,0,100,"0.1 mm/min"
661.1,.216,20.7281,-1.575,0,100,"0.1 mm/min"
661.2,.215,20.6906,-1.574,0,100,"0.1 mm/min"
661.3,.215,20.6531,-1.574,0,100,"0.1 mm/min"
661.4,.215,20.6063,-1.574,0,100,"0.1 mm/min"
661.5,.215,20.5657,-1.574,0,100,"0.1 mm/min"
661.6,.215,20.5189,-1.574,0,100,"0.1 mm/min"
661.7,.215,20.4721,-1.574,0,100,"0.1 mm/min"
661.8,.215,20.4284,-1.574,0,100,"0.1 mm/min"
661.9,.215,20.3846,-1.574,0,100,"0.1 mm/min"
662,.214,20.3441,-1.573,0,100,"0.1 mm/min"
662.1,.214,20.2941,-1.573,0,100,"0.1 mm/min"
662.2,.214,20.2504,-1.573,0,100,"0.1 mm/min"
662.3,.214,20.1973,-1.573,0,100,"0.1 mm/min"
662.4,.214,20.1599,-1.573,0,100,"0.1 mm/min"
662.5,.214,20.1162,-1.573,0,100,"0.1 mm/min"
662.6,.214,20.0693,-1.573,0,100,"0.1 mm/min"
662.7,.214,20.0287,-1.573,0,100,"0.1 mm/min"
662.8,.214,19.985,-1.573,0,100,"0.1 mm/min"
662.9,.214,19.9445,-1.573,0,100,"0.1 mm/min"
663,.214,19.907,-1.573,0,100,"0.1 mm/min"
663.1,.213,19.8602,-1.572,0,100,"0.1 mm/min"
663.2,.213,19.8258,-1.572,0,100,"0.1 mm/min"
663.3,.213,19.779,-1.572,0,100,"0.1 mm/min"
663.4,.213,19.7353,-1.572,0,100,"0.1 mm/min"
663.5,.213,19.6885,-1.572,0,100,"0.1 mm/min"
663.6,.213,19.6447,-1.572,0,100,"0.1 mm/min"
663.7,.213,19.5979,-1.572,0,100,"0.1 mm/min"
663.8,.213,19.5573,-1.572,0,100,"0.1 mm/min"
